39338.58,Name,Rank,Material,Level,MaxHP,HPRecovery,Defence_Min,Defence_Max,GuardRate,GuardEfficiency,BlockRate,PhysicalResist,LightResist,FireResist,IceResist,PoisonResist,CurseResist,WalkSpeed,RunSpeed,BloodInfo,CuttingInfo,ShapeInfo,DescriptionInfo,Exp,Money_Min,Money_Max,Money_Rate,AIKey,ChaoticLevel,MaxItemSet,DefeatLength_Upper,DefeatLength_Lower,DefeatLength_Left,DefeatLength_Right,DefeatDamage_Min,DefeatDamage_Max,AttackMaterial_Melee,AttackDamage_Min_Melee,AttackDamage_Max_Melee,AbsoluteDamage_Min_Melee,AbsoluteDamage_Max_Melee,CellRange_Melee,AttackDelay_Melee,ResultCode_Melee,ResultValue_Melee_1,ResultValue_Melee_2,ResultValue_Melee_3,ResultValue_Melee_4,ResultValue_Melee_5,ResultValue_Melee_6,ResultValue_Melee_7,AttackMaterial_Power_Melee,AttackDamage_Min_Power_Melee,AttackDamage_Max_Power_Melee,AbsoluteDamage_Min_Power_Melee,AbsoluteDamage_Max_Power_Melee,CellRange_Power_Melee,AttackDelay_Power_Melee,ResultCode_Power_Melee,ResultValue_Power_Melee_1,ResultValue_Power_Melee_2,ResultValue_Power_Melee_3,ResultValue_Power_Melee_4,ResultValue_Power_Melee_5,ResultValue_Power_Melee_6,ResultValue_Power_Melee_7,AttackMaterial_Special_Melee,AttackDamage_Min_Special_Melee,AttackDamage_Max_Special_Melee,AbsoluteDamage_Min_Special_Melee,AbsoluteDamage_Max_Special_Melee,CellRange_Special_Melee,AttackDelay_Special_Melee,ResultCode_Special_Melee,ResultValue_Special_Melee_1,ResultValue_Special_Melee_2,ResultValue_Special_Melee_3,ResultValue_Special_Melee_4,ResultValue_Special_Melee_5,ResultValue_Special_Melee_6,ResultValue_Special_Melee_7,AttackMaterial_Range,AttackDamage_Min_Range,AttackDamage_Max_Range,AbsoluteDamage_Min_Range,AbsoluteDamage_Max_Range,CellRange_Range,AttackDelay_Range,ResultCode_Range,ResultValue_Range_1,ResultValue_Range_2,ResultValue_Range_3,ResultValue_Range_4,ResultValue_Range_5,ResultValue_Range_6,ResultValue_Range_7,AttackMaterial_Power_Range,AttackDamage_Min_Power_Range,AttackDamage_Max_Power_Range,AbsoluteDamage_Min_Power_Range,AbsoluteDamage_Max_Power_Range,CellRange_Power_Range,AttackDelay_Power_Range,ResultCode_Power_Range,ResultValue_Power_Range_1,ResultValue_Power_Range_2,ResultValue_Power_Range_3,ResultValue_Power_Range_4,ResultValue_Power_Range_5,ResultValue_Power_Range_6,ResultValue_Power_Range_7,AttackMaterial_Special__Range,AttackDamage_Min_Special__Range,AttackDamage_Max_Special__Range,AbsoluteDamage_Min_Special__Range,AbsoluteDamage_Max_Special__Range,CellRange_Special__Range,AttackDelay_Special__Range,ResultCode_Special__Range,ResultValue_Special__Range_1,ResultValue_Special__Range_2,ResultValue_Special__Range_3,ResultValue_Special__Range_4,ResultValue_Special__Range_5,ResultValue_Special__Range_6,ResultValue_Special__Range_7,AttackMaterial_Heal,AttackDamage_Min_Heal,AttackDamage_Max_Heal,AbsoluteDamage_Min_Heal,AbsoluteDamage_Max_Heal,CellRange_Heal,AttackDelay_Heal,ResultCode_Heal,ResultValue_Heal_1,ResultValue_Heal_2,ResultValue_Heal_3,ResultValue_Heal_4,ResultValue_Heal_5,ResultValue_Heal_6,ResultValue_Heal_7,AttackMaterial_Revive,AttackDamage_Min_Revive,AttackDamage_Max_Revive,AbsoluteDamage_Min_Revive,AbsoluteDamage_Max_Revive,CellRange_Revive,AttackDelay_Revive,ResultCode_Revive,ResultValue_Revive_1,ResultValue_Revive_2,ResultValue_Revive_3,ResultValue_Revive_4,ResultValue_Revive_5,ResultValue_Revive_6,ResultValue_Revive_7,ItemSetIndex_1,ItemSetDropRatio_1,ItemSetIndex_2,ItemSetDropRatio_2,ItemSetIndex_3,ItemSetDropRatio_3,ItemSetIndex_4,ItemSetDropRatio_4,ItemSetIndex_5,ItemSetDropRatio_5,ItemSetIndex_6,ItemSetDropRatio_6,ItemSetIndex_7,ItemSetDropRatio_7,ItemSetIndex_8,ItemSetDropRatio_8,ItemSetIndex_9,ItemSetDropRatio_9,ItemSetIndex_10,ItemSetDropRatio_10,ItemSetIndex_11,ItemSetDropRatio_11,ItemSetIndex_12,ItemSetDropRatio_12,ItemSetIndex_13,ItemSetDropRatio_13,ItemSetIndex_14,ItemSetDropRatio_14,ItemSetIndex_15,ItemSetDropRatio_15,Width
3355,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4003,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,0,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,0,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4016,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4018,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,0,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,0,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4030,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4033,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4035,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,0,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,0,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3383,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,±¦Ïä,3,30,1,22,1,0,0,10,50,0,0,0,0,0,0,0,0,0,0,1,Dp_Treasurebox02,??????,0,0,0,0,7,1,1,86,86,76,76,3,18,4,0,0,1,3,0,0,1000101,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
