39497.52729,Name,Rank,Material,Level,MaxHP,HPRecovery,Defence_Min,Defence_Max,GuardRate,GuardEfficiency,BlockRate,PhysicalResist,LightResist,FireResist,IceResist,PoisonResist,CurseResist,WalkSpeed,RunSpeed,BloodInfo,CuttingInfo,ShapeInfo,DescriptionInfo,Exp,Money_Min,Money_Max,Money_Rate,AIKey,ChaoticLevel,MaxItemSet,DefeatLength_Upper,DefeatLength_Lower,DefeatLength_Left,DefeatLength_Right,DefeatDamage_Min,DefeatDamage_Max,AttackMaterial_Melee,AttackDamage_Min_Melee,AttackDamage_Max_Melee,AbsoluteDamage_Min_Melee,AbsoluteDamage_Max_Melee,CellRange_Melee,AttackDelay_Melee,ResultCode_Melee,ResultValue_Melee_1,ResultValue_Melee_2,ResultValue_Melee_3,ResultValue_Melee_4,ResultValue_Melee_5,ResultValue_Melee_6,ResultValue_Melee_7,AttackMaterial_Power_Melee,AttackDamage_Min_Power_Melee,AttackDamage_Max_Power_Melee,AbsoluteDamage_Min_Power_Melee,AbsoluteDamage_Max_Power_Melee,CellRange_Power_Melee,AttackDelay_Power_Melee,ResultCode_Power_Melee,ResultValue_Power_Melee_1,ResultValue_Power_Melee_2,ResultValue_Power_Melee_3,ResultValue_Power_Melee_4,ResultValue_Power_Melee_5,ResultValue_Power_Melee_6,ResultValue_Power_Melee_7,AttackMaterial_Special_Melee,AttackDamage_Min_Special_Melee,AttackDamage_Max_Special_Melee,AbsoluteDamage_Min_Special_Melee,AbsoluteDamage_Max_Special_Melee,CellRange_Special_Melee,AttackDelay_Special_Melee,ResultCode_Special_Melee,ResultValue_Special_Melee_1,ResultValue_Special_Melee_2,ResultValue_Special_Melee_3,ResultValue_Special_Melee_4,ResultValue_Special_Melee_5,ResultValue_Special_Melee_6,ResultValue_Special_Melee_7,AttackMaterial_Range,AttackDamage_Min_Range,AttackDamage_Max_Range,AbsoluteDamage_Min_Range,AbsoluteDamage_Max_Range,CellRange_Range,AttackDelay_Range,ResultCode_Range,ResultValue_Range_1,ResultValue_Range_2,ResultValue_Range_3,ResultValue_Range_4,ResultValue_Range_5,ResultValue_Range_6,ResultValue_Range_7,AttackMaterial_Power_Range,AttackDamage_Min_Power_Range,AttackDamage_Max_Power_Range,AbsoluteDamage_Min_Power_Range,AbsoluteDamage_Max_Power_Range,CellRange_Power_Range,AttackDelay_Power_Range,ResultCode_Power_Range,ResultValue_Power_Range_1,ResultValue_Power_Range_2,ResultValue_Power_Range_3,ResultValue_Power_Range_4,ResultValue_Power_Range_5,ResultValue_Power_Range_6,ResultValue_Power_Range_7,AttackMaterial_Special__Range,AttackDamage_Min_Special__Range,AttackDamage_Max_Special__Range,AbsoluteDamage_Min_Special__Range,AbsoluteDamage_Max_Special__Range,CellRange_Special__Range,AttackDelay_Special__Range,ResultCode_Special__Range,ResultValue_Special__Range_1,ResultValue_Special__Range_2,ResultValue_Special__Range_3,ResultValue_Special__Range_4,ResultValue_Special__Range_5,ResultValue_Special__Range_6,ResultValue_Special__Range_7,AttackMaterial_Heal,AttackDamage_Min_Heal,AttackDamage_Max_Heal,AbsoluteDamage_Min_Heal,AbsoluteDamage_Max_Heal,CellRange_Heal,AttackDelay_Heal,ResultCode_Heal,ResultValue_Heal_1,ResultValue_Heal_2,ResultValue_Heal_3,ResultValue_Heal_4,ResultValue_Heal_5,ResultValue_Heal_6,ResultValue_Heal_7,AttackMaterial_Revive,AttackDamage_Min_Revive,AttackDamage_Max_Revive,AbsoluteDamage_Min_Revive,AbsoluteDamage_Max_Revive,CellRange_Revive,AttackDelay_Revive,ResultCode_Revive,ResultValue_Revive_1,ResultValue_Revive_2,ResultValue_Revive_3,ResultValue_Revive_4,ResultValue_Revive_5,ResultValue_Revive_6,ResultValue_Revive_7,ItemSetIndex_1,ItemSetDropRatio_1,ItemSetIndex_2,ItemSetDropRatio_2,ItemSetIndex_3,ItemSetDropRatio_3,ItemSetIndex_4,ItemSetDropRatio_4,ItemSetIndex_5,ItemSetDropRatio_5,ItemSetIndex_6,ItemSetDropRatio_6,ItemSetIndex_7,ItemSetDropRatio_7,ItemSetIndex_8,ItemSetDropRatio_8,ItemSetIndex_9,ItemSetDropRatio_9,ItemSetIndex_10,ItemSetDropRatio_10,ItemSetIndex_11,ItemSetDropRatio_11,ItemSetIndex_12,ItemSetDropRatio_12,ItemSetIndex_13,ItemSetDropRatio_13,ItemSetIndex_14,ItemSetDropRatio_14,ItemSetIndex_15,ItemSetDropRatio_15,Width
3700,Incarnation of Helion,3,28,160,359708541,0,2473,3534,1,75,1,35,75,75,35,35,75,5,7,0,1,Avatar_of_Hellion,작성중,3329340000,0,0,0,2,1,0,86,86,76,76,90,99,5,4102,4558,64,151,10,3400,1000201,576,35,0,0,0,0,0,0,3873,4557,64,151,10,8000,3000007,721,512,45,0,0,0,0,0,4102,4558,64,151,10,9000,3000005,722,1280,5,0,0,0,0,0,4102,4558,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3701,Qilue Rhianna,3,28,155,45503125,0,2063,2948,10,70,3,35,75,35,35,0,75,4,6,0,1,Qilue_Liana,작성중,553161000,0,0,0,3,1,8,86,86,76,76,90,99,14,4450,5236,62,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,5236,62,146,18,3200,3000001,734,0,10,0,0,0,0,6,4712,5236,62,146,18,5600,3000001,735,384,100,0,0,0,0,6,4712,5236,62,146,18,4000,3000005,736,1152,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,15000,517,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,100000,414,50000,728,10000,1035,10000,1034,50000,3
3702,Yoshima Diameki,3,19,153,38248616,0,2023,2891,1,75,1,0,35,35,35,75,75,3,4.5,2,1,Yoshima_Diamechy,작성중,488644800,0,0,0,1,1,12,86,86,76,76,90,99,13,3858,4287,61,144,10,3400,3000001,719,0,120,0,0,0,0,0,3643,4286,61,144,6,4800,1100327,576,275,0,0,0,0,0,0,3858,4287,61,144,10,5000,3000005,720,640,50,0,0,0,0,0,3858,4287,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5000,6000001,3703,0,0,0,0,0,0,420,2500,516,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,25000,414,20000,731,530000,1035,5000,0,0,1
3703,Drakorich,2,20,146,2109492,0,1887,2697,20,70,3,25,25,75,0,0,25,4,6,6,2,Drakorich,작성중,27799800,0,0,0,1,1,0,86,86,76,76,2,20,20,3572,3969,59,138,6,2600,1000101,0,20,0,0,0,0,0,0,3372,3968,59,138,6,5600,3000005,716,256,100,0,0,0,0,0,3572,3969,59,138,6,3200,1100321,576,125,0,100,6117,5000,0,0,3572,3969,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3704,Aquira Warlord,2,19,147,278630,0,1471,2102,20,70,3,25,0,0,0,0,25,3,5.5,1,2,Aquira_Warlord,작성중,1720600,38460,51960,28000,1,1,3,86,86,76,76,4,20,7,3118,3465,59,139,4,3000,1000101,0,0,0,0,0,0,0,0,2944,3464,59,139,4,3800,3000005,717,512,0,0,0,0,0,0,3118,3465,59,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,350,516,340,0,0,0,0,0,0,0,0,0,0,0,0,122,400,122,250,509,300,414,600,420,200,471,220,0,0,1
3705,Aquira Khan,2,19,149,298622,0,1500,2144,20,70,1,25,0,0,0,0,25,3,5.5,1,2,Aquira_Khan,작성중,1770930,39540,53400,28000,1,1,3,86,86,76,76,4,20,9,3225,3584,60,141,4,3000,1000101,0,0,0,0,0,0,0,0,2334,3032,60,141,4,3800,3000005,717,512,0,0,75,6116,5000,0,3225,3584,60,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,350,516,340,0,0,0,0,0,0,0,0,0,0,0,0,122,400,122,250,509,300,414,600,420,200,471,220,0,0,1
3706,Aquira Archmagi,2,19,150,258394,0,1234,1764,10,70,3,0,0,0,0,75,75,3,4.5,1,2,Aquira_Achmagi,작성중,2009280,40080,54120,28000,3,1,3,86,86,76,76,4,20,13,946,1113,60,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,1113,60,142,10,3600,3000001,731,0,250,0,0,0,0,6,1001,1113,60,142,10,4000,3000005,732,448,115,0,0,0,0,6,1001,1113,60,142,10,3200,3000005,733,128,125,0,100,6115,5000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,500,516,500,0,0,0,0,0,0,0,0,0,0,0,0,123,450,123,300,509,500,414,750,420,200,471,260,0,0,1
3707,Spirit of Ancient Knight,2,25,135,237654,0,1269,1814,20,70,3,35,0,0,0,0,25,2,5,0,1,Ancient_Knight_Soul,작성중,1519420,34080,46020,29400,1,1,3,86,86,76,76,3,20,4,2954,3283,54,128,4,2400,1000101,0,0,0,0,0,0,0,0,2789,3282,54,128,4,2600,1000101,0,0,0,75,6112,5000,0,0,2954,3283,54,128,4,2400,4000003,100,6110,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,124,300,124,120,509,200,414,550,420,150,471,160,0,0,1
3708,Spirit of Ancient Knight,2,25,136,241709,0,1283,1834,20,70,3,35,0,0,0,0,25,2,5,0,1,Ancient_Knight_SoulB,작성중,1543850,34590,46710,29400,1,1,3,86,86,76,76,3,20,4,2808,3120,55,129,4,2400,1000101,0,0,0,0,0,0,0,0,2651,3119,55,129,4,2600,1000201,384,0,0,75,6113,3000,0,0,2808,3120,55,129,4,2400,4000003,100,6111,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,124,300,124,120,509,200,414,550,420,150,471,160,0,0,1
3709,Spirit of Ancient Hunter,2,25,138,212924,0,1142,1632,10,70,3,0,0,0,75,0,25,2,5,0,1,Ancient_Hunter_Soul,작성중,1642900,35610,48090,29400,3,1,3,86,86,76,76,3,20,15,2788,3281,55,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788,3281,55,130,10,2300,3000001,723,0,5,0,0,0,0,6,2952,3281,55,130,10,2300,3000001,724,0,12,0,0,0,0,6,2952,3281,55,130,10,2800,3000001,725,0,0,0,100,6114,5000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,125,300,125,120,509,200,414,550,420,150,471,160,0,0,1
3710,Spirit of Ancient Magician,2,25,144,224720,0,1109,1585,10,70,3,0,25,75,25,0,25,2,5,0,1,Ancient_Magician_Soul,작성중,1799560,36930,49860,28000,3,1,3,86,86,76,76,3,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1185,58,136,10,2000,3000001,727,0,95,0,0,0,0,6,1066,1185,58,136,10,3500,3000001,728,0,125,0,0,0,0,6,0,0,58,136,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,126,320,126,160,509,200,414,550,420,150,471,160,0,0,1
3711,Spirit of Ancient Magician,2,25,145,228363,0,1121,1602,10,70,3,0,75,25,25,0,25,2,5,0,1,Ancient_Magician_Soul,작성중,1826300,37440,50550,28000,3,1,3,86,86,76,76,3,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,1116,58,137,10,2300,3000001,729,0,95,0,0,0,0,6,1004,1116,58,137,10,3500,3000001,730,0,125,0,0,0,0,6,0,0,58,137,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,126,320,126,160,509,200,414,550,420,150,471,160,0,0,1
3712,Spirit of Ancient Summoner,2,25,143,246243,0,1307,1868,20,70,3,25,0,0,0,75,25,2,5,0,1,Ancient_Summoner_Soul,작성중,1639960,36420,49170,28000,1,1,3,86,86,76,76,3,20,4,986,1096,57,135,4,2600,1000412,0,80,0,0,0,0,0,0,930,1095,57,135,4,3300,3000001,714,0,100,0,0,0,0,0,986,1096,57,135,4,4800,3000005,715,640,175,0,0,0,0,0,986,1096,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,1500,516,320,0,0,0,0,0,0,0,0,0,0,0,0,127,320,127,160,509,200,414,550,420,150,471,160,0,0,1
3713,Spirit of Ancient Segnale,2,25,141,228616,0,1075,1537,10,70,3,0,0,0,0,0,75,2,5,0,1,Ancient_Segnale_Soul,작성중,1720460,35430,47820,28000,3,1,3,86,86,76,76,3,20,12,2740,3224,57,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,3224,57,133,8,2000,1000106,0,0,0,0,0,0,0,6,2901,3224,57,133,8,2300,3000001,726,0,20,0,0,0,0,6,2901,3224,57,133,8,2000,4000002,100,4200,3000,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,128,350,128,200,509,200,414,550,420,150,471,160,0,0,1
3714,Spirit of Ancient Warrior,2,25,139,268264,0,1404,2007,20,70,3,35,0,0,0,0,25,2,5,0,1,Ancient_Warrior_Soul,작성중,1585360,36150,48810,29400,1,1,3,86,86,76,76,3,20,4,2846,3163,56,131,4,2600,1000101,0,0,0,0,0,0,0,0,2687,3162,56,131,4,3000,3000001,712,0,0,0,0,0,0,0,2846,3163,56,131,4,3600,3000005,713,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,320,0,0,0,0,0,0,0,0,0,0,0,0,129,350,129,200,509,200,414,550,420,150,471,160,0,0,1
3715,Vengeance Meniz,2,25,133,229678,0,1176,1681,20,70,3,0,0,0,0,0,20,2.5,4.5,7,2,Vengeance_Manes,작성중,1516480,33090,44670,29400,1,1,3,86,86,76,76,3,20,25,2896,3218,53,126,8,2600,1000101,0,5,0,0,0,0,0,0,2734,3217,53,126,8,2800,3000001,711,0,10,0,0,0,0,0,2896,3218,53,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,500,516,260,0,0,0,0,0,0,0,0,0,0,0,0,122,560,122,340,509,160,414,450,420,100,471,100,0,0,1
3716,Lament Meniz,2,25,131,208731,0,1059,1513,20,70,3,0,0,0,0,0,0,2.5,4.5,7,2,Lament_Manes,작성중,1467480,32100,43350,29400,1,1,3,86,86,76,76,3,20,25,2797,3108,53,124,3,2200,1000101,0,5,0,0,0,0,0,0,2640,3107,53,124,3,2600,1000202,384,0,0,0,0,0,0,0,2797,3108,53,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,500,516,260,0,0,0,0,0,0,0,0,0,0,0,0,121,620,121,370,509,160,414,300,420,100,471,100,0,0,1
3717,Grieve Meniz,2,25,129,185688,0,1036,1480,20,70,3,0,0,0,0,0,0,2.5,4.5,7,2,Grieve_Manes,작성중,1419180,31140,42030,29400,1,1,3,86,86,76,76,3,20,25,2740,3045,52,122,3,2200,1000101,0,0,0,0,0,0,0,0,2587,3044,52,122,0,0,0,0,0,0,0,0,0,0,0,2740,3045,52,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,500,516,260,0,0,0,0,0,0,0,0,0,0,0,0,121,670,121,410,509,160,414,300,420,100,471,100,0,0,1
3718,Core of Sun,2,25,148,598808,0,1100,1572,20,70,3,0,0,75,0,0,25,3,5,14,1,Essence_of_Sun,작성중,1745590,0,0,0,1,1,0,86,86,76,76,2,20,25,2826,3141,59,140,3,2300,1000112,0,40,0,0,0,0,0,0,2669,3140,59,140,3,4000,3000001,718,0,60,0,100,6117,5000,0,2826,3141,59,140,0,0,0,0,0,0,0,0,0,0,0,2826,3141,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,45000000,90000000,100000,7,1,0,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,2,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,2,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,1,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,1,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,1,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,1,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,1,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,Ancient Relics,3,21,100,1582634,0,1807,1807,10,50,0,15,25,25,25,25,25,0,0,0,1,brige_stone,작성중,0,0,0,0,7,1,1,86,86,76,76,90,99,4,0,0,40,95,0,0,1000101,0,0,0,0,0,0,0,0,0,0,40,95,0,0,0,0,0,0,0,0,0,0,19,0,0,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
