2007-01-04 17:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit
64569,奇迹戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64570,灼热戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,657696,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64571,飞雪戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64572,电光戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64573,深幽戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64574,堕落戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64575,神勇戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64576,虔诚戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64577,龙息戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,920520,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64578,冰莹戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64579,闪电戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64580,牵机戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64581,私利戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64582,武尊戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64583,圣子戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64584,炎阳戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,1255207,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64585,北风戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64586,闪耀戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64587,晶玉戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64588,欲望戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64589,武圣戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64590,圣父戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64591,金乌戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,1673802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64592,水神戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64593,雷龙戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64594,绿翠戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64595,仇恨戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64596,威严戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64597,圣灵戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64598,灭日戒指,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,2189277,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64599,冷酷戒指,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,0,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,120,16,120,24,3,25,3,26,3,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64600,霹雳戒指,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,0,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,200,16,200,51,4,50,4,72,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64000,鸠毒戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64001,虚荣戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64002,尊严戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64003,天启戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64004,绝日戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64005,寒霜戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64006,怒雷戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,20,1977,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64007,碧落戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,20,1977,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64008,贪婪戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,20,1977,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64009,永恒戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,20,1977,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64010,神佑戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,20,1977,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64011,射日戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,20,1977,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64012,凄清戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,14659,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64013,雷霆戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,14659,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64014,黄泉戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,14659,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64015,嫉妒戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,14659,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64016,信念戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,14659,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64017,逆天戒指 ,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,14659,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64018,心火戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,60,65437,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64019,玄冰戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,60,65437,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64020,天雷戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,60,65437,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64021,冥皇戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,60,65437,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64022,撒旦戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,60,65437,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64023,卡隆之戒,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,60,65437,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64024,黑龙的戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64025,迪塞戒指(最上),0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64026,卡利兹的戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64027,灵魂戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64028,迪塞戒指(上),0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64029,迪塞戒指(下),0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,70,116893,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64030,灵魂戒指,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64031,奥鲁菲娜 印章,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64032,防御项链,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64033,耐火项链,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64034,河川项链,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64035,天青项链,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64036,毒蛛项链,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64037,诚挚项链,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,304147,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
