39317.48472,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
31641,Capella +1,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5371,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,1,328,407,517,644,0,0,4,0,45,0,214,0,3035,31642,0,0,1,0,0
31642,Capella +2,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5372,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,2,343,422,529,656,0,0,4,0,45,0,214,0,31641,31643,0,0,1,0,0
31643,Capella +3,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5373,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,3,365,444,529,675,0,0,4,0,45,0,214,0,31642,31644,0,0,1,0,0
31644,Capella +4,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5374,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,4,433,512,591,737,0,0,4,0,45,0,215,0,31643,31645,0,0,1,0,0
31645,Capella +5,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5375,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,5,530,609,681,827,0,0,4,0,45,0,215,0,31644,31646,0,0,1,0,0
31646,Capella +6,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5376,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,6,668,747,811,957,0,0,4,0,45,0,215,0,31645,31647,0,0,1,0,0
31647,Capella +7,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5377,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,7,864,943,999,1145,0,0,4,0,45,0,216,0,31646,31648,0,0,1,0,0
31648,Capella +8,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5378,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,8,1145,1224,1270,1416,0,0,4,0,45,0,216,0,31647,31649,0,0,1,0,0
31649,Capella +9,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,85,53377,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5379,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,9,1625,1704,1736,1882,0,0,4,0,45,0,216,0,31648,0,0,0,1,0,0
3036,Draconis,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5380,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,0,366,458,586,733,0,0,4,0,50,0,239,0,0,31651,0,0,1,0,0
31651,Draconis +1,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5381,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,1,376,468,593,740,0,0,4,0,50,0,239,0,3036,31652,0,0,1,0,0
31652,Draconis +2,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5382,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,2,391,483,605,752,0,0,4,0,50,0,239,0,31651,31653,0,0,1,0,0
31653,Draconis +3,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5383,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,3,413,505,605,771,0,0,4,0,50,0,239,0,31652,31654,0,0,1,0,0
31654,Draconis +4,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5384,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,4,484,576,669,835,0,0,4,0,50,0,240,0,31653,31655,0,0,1,0,0
31655,Draconis +5,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5385,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,5,585,677,763,929,0,0,4,0,50,0,240,0,31654,31656,0,0,1,0,0
31656,Draconis +6,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5386,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,6,728,820,898,1064,0,0,4,0,50,0,240,0,31655,31657,0,0,1,0,0
31657,Draconis +7,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5387,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,7,931,1023,1092,1258,0,0,4,0,50,0,241,0,31656,31658,0,0,1,0,0
31658,Draconis +8,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5388,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,8,1220,1312,1371,1537,0,0,4,0,50,0,241,0,31657,31659,0,0,1,0,0
31659,Draconis +9,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,95,56849,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5389,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,9,1710,1802,1846,2012,0,0,4,0,50,0,241,0,31658,0,0,0,1,0,0
3037,Forima,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5390,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,0,418,522,667,834,0,0,4,0,55,0,264,0,0,31661,0,0,1,0,0
31661,Forima +1,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5391,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,1,428,532,674,841,0,0,4,0,55,0,264,0,3037,31662,0,0,1,0,0
31662,Forima +2,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5392,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,2,443,547,686,853,0,0,4,0,55,0,264,0,31661,31663,0,0,1,0,0
31663,Forima +3,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5393,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,3,465,569,686,872,0,0,4,0,55,0,264,0,31662,31664,0,0,1,0,0
31664,Forima +4,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5394,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,4,539,643,753,939,0,0,4,0,55,0,265,0,31663,31665,0,0,1,0,0
31665,Forima +5,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5395,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,5,644,748,851,1037,0,0,4,0,55,0,265,0,31664,31666,0,0,1,0,0
31666,Forima +6,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5396,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,6,793,897,991,1177,0,0,4,0,55,0,265,0,31665,31667,0,0,1,0,0
31667,Forima +7,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5397,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,7,1003,1107,1192,1378,0,0,4,0,55,0,266,0,31666,31668,0,0,1,0,0
31668,Forima +8,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5398,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,8,1301,1405,1479,1665,0,0,4,0,55,0,266,0,31667,31669,0,0,1,0,0
31669,Forima +9,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,105,62035,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5399,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2144,2143,2145,2145,2147,9,1801,1905,1964,2150,0,0,4,0,55,0,266,0,31668,0,0,0,1,0,0
3038,Megrez,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5400,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,0,472,590,752,940,0,0,4,0,60,0,289,0,0,31671,0,0,1,0,0
31671,Megrez +1,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5401,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,1,482,600,759,947,0,0,4,0,60,0,289,0,3038,31672,0,0,1,0,0
31672,Megrez +2,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5402,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,2,497,615,771,959,0,0,4,0,60,0,289,0,31671,31673,0,0,1,0,0
31673,Megrez +3,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5403,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,3,519,637,771,978,0,0,4,0,60,0,289,0,31672,31674,0,0,1,0,0
31674,Megrez +4,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5404,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,4,597,715,841,1048,0,0,4,0,60,0,290,0,31673,31675,0,0,1,0,0
31675,Megrez +5,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5405,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,5,706,824,942,1149,0,0,4,0,60,0,290,0,31674,31676,0,0,1,0,0
31676,Megrez +6,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5406,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,6,860,978,1088,1295,0,0,4,0,60,0,290,0,31675,31677,0,0,1,0,0
31677,Megrez +7,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5407,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,7,1077,1195,1296,1503,0,0,4,0,60,0,291,0,31676,31678,0,0,1,0,0
31678,Megrez +8,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5408,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,8,1383,1501,1591,1798,0,0,4,0,60,0,291,0,31677,31679,0,0,1,0,0
31679,Megrez +9,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,115,69502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5409,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,1441,1442,1442,1443,1443,9,1893,2011,2086,2293,0,0,4,0,60,0,291,0,31678,0,0,0,1,0,0
3039,Jakarias,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5410,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,0,557,697,887,1109,0,0,4,0,68,0,327,0,0,31681,0,0,1,0,0
31681,Jakarias +1,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5411,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,1,567,707,894,1116,0,0,4,0,68,0,327,0,3039,31682,0,0,1,0,0
31682,Jakarias +2,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5412,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,2,582,722,906,1128,0,0,4,0,68,0,327,0,31681,31683,0,0,1,0,0
31683,Jakarias +3,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5413,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,3,604,744,906,1147,0,0,4,0,68,0,327,0,31682,31684,0,0,1,0,0
31684,Jakarias +4,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5414,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,4,685,825,979,1220,0,0,4,0,68,0,328,0,31683,31685,0,0,1,0,0
31685,Jakarias +5,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5415,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,5,798,938,1084,1325,0,0,4,0,68,0,328,0,31684,31686,0,0,1,0,0
31686,Jakarias +6,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5416,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,6,958,1098,1235,1476,0,0,4,0,68,0,328,0,31685,31687,0,0,1,0,0
31687,Jakarias +7,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5417,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,7,1182,1322,1449,1690,0,0,4,0,68,0,329,0,31686,31688,0,0,1,0,0
31688,Jakarias +8,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5418,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,8,1497,1637,1752,1993,0,0,4,0,68,0,329,0,31687,31689,0,0,1,0,0
31689,Jakarias +9,0,4,12,0,1036,13,0011-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,86502,1,4,0,0,1,1,0,0,15,35,50,3,2,1,5419,3,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442,1443,1443,1444,1444,9,2017,2157,2256,2497,0,0,4,0,68,0,329,0,31688,0,0,0,1,0,0
3121,Elai,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5420,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,0,24,29,14,20,0,0,0,0,0,5,4,0,0,32501,0,0,1,0,0
32501,Elai +1,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5421,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,1,30,36,22,30,0,0,0,0,0,5,4,0,3121,32502,0,0,1,0,0
32502,Elai +2,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5422,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,2,41,48,35,45,0,0,0,0,0,5,4,0,32501,32503,0,0,1,0,0
32503,Elai +3,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5423,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,3,59,67,55,67,0,0,0,0,0,5,4,0,32502,32504,0,0,1,0,0
32504,Elai +4,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5424,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,4,86,95,84,98,0,0,0,0,0,7,4,0,32503,32505,0,0,1,0,0
32505,Elai +5,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5425,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,5,124,134,124,140,0,0,0,0,0,7,4,0,32504,32506,0,0,1,0,0
32506,Elai +6,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5426,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,6,175,186,177,195,0,0,0,0,0,7,4,0,32505,32507,0,0,1,0,0
32507,Elai +7,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5427,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,7,226,238,230,250,0,0,0,0,0,9,4,0,32506,32508,0,0,1,0,0
32508,Elai +8,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5428,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,8,277,290,283,305,0,0,0,0,0,9,4,0,32507,32509,0,0,1,0,0
32509,Elai +9,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,1,15,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5429,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,9,328,342,336,360,0,0,0,0,0,9,4,0,32508,0,0,0,1,0,0
3122,Galbaria,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5430,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,0,61,73,32,45,0,0,0,0,0,15,9,0,0,32511,0,0,1,0,0
32511,Galbaria +1,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5431,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,1,67,80,40,55,0,0,0,0,0,15,9,0,3122,32512,0,0,1,0,0
32512,Galbaria +2,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5432,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,2,78,92,53,70,0,0,0,0,0,15,9,0,32511,32513,0,0,1,0,0
32513,Galbaria +3,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5433,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,3,96,111,73,92,0,0,0,0,0,15,9,0,32512,32514,0,0,1,0,0
32514,Galbaria +4,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5434,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,4,123,139,102,123,0,0,0,0,0,17,9,0,32513,32515,0,0,1,0,0
32515,Galbaria +5,0,4,18,0,1042,46,0000-1000-0000-0000-0000-0000-0000-0000,1500,0,1,7,158,1,3,0,0,1,1,0,0,15,35,50,3,2,1,5435,6,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,2192,2193,2193,2194,2194,5,161,178,142,165,0,0,0,0,0,17,9,0,32514,32516,0,0,1,0,0
