39475.57708,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
64030,Nova Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,58201,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64031,Nova Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,58201,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64032,Nova Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,58201,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64033,Nova Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,58201,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64034,Nova Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,58201,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64035,Nova Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,80,58201,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64036,Heaven Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64037,Heaven Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64038,Heaven Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64039,Heaven Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64040,Heaven Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64041,Heaven Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,90,91244,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64042,Other Necklace 1,0,2,0,0,512,34,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,65,88383,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64043,Other Necklace 2,0,2,0,0,512,34,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,65,88383,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64044,Other Necklace 3,0,2,0,0,512,34,0010-0000-0000-0000-0000-0000-0000-0000,1500,0,1,75,151802,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64045,Sealed Necklace,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,194004,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,24,3,25,3,26,3,27,3,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64046,Dark Eye,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,0,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64047,Styx Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,136689,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64048,Styx Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,136689,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64049,Styx Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,136689,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64050,Styx Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,136689,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64051,Styx Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,136689,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64052,Styx Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,100,136689,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64053,Mystic Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64054,Mystic Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64055,Mystic Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64056,Mystic Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64057,Mystic Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64058,Mystic Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64059,Niad Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,276156,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64060,Niad Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,276156,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64061,Niad Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,276156,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64062,Niad Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,276156,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64063,Niad Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,276156,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64064,Niad Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,120,276156,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64065,Pardes Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,376562,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64066,Pardes Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,376562,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64067,Pardes Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,376562,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64068,Pardes Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,376562,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64069,Pardes Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,376562,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64070,Pardes Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,130,376562,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64071,Wyburn Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,502141,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64072,Wyburn Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,502141,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64073,Wyburn Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,502141,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64074,Wyburn Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,502141,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64075,Wyburn Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,502141,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64076,Wyburn Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,502141,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64077,Sage Gold Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,656783,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64078,Sage Red Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,656783,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64079,Sage Blue Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,656783,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64080,Sage Sky Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,656783,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64081,Sage Green Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,656783,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64082,Sage Purple Necklace,0,2,0,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,150,656783,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64083,Clear Water of Volcano,5,2,5,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,0,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,97,9,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259220,1,1,0,0
64084,Orb of Engulfing Flames,0,2,5,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,0,5000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,24,15,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64085,Kadirun's Red Eye,0,2,0,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,140,5000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54,72,32,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64086,Noble Soul,0,2,0,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,140,5000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64087,Marvelous Anchor,0,2,1,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,121,4000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64088,Marvelous Anchor,0,2,1,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,102,2500000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64089,Marvelous Anchor,0,2,1,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,81,1500000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64090,Marvelous Anchor,0,2,1,0,517,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,1,500000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64091,Banya Anar,0,2,0,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,30,1000000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259220,1,1,0,0
65100,Puyt Bordeaux ,0,2,1,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,4398,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65101,Puyt Quartz ,0,2,1,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,4398,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65102,Puyt Spinel,0,2,1,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,4398,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65103,Puyt Lazuli,0,2,1,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,4398,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65104,Puyt Amber,0,2,1,0,512,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,40,4398,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
