39317.43958,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
13625,Agnes Helmet +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,14458,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,91,91,0,0,0,0,0,0,13624,13626,0,0,1,0,0
13626,Agnes Helmet +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,14458,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,99,99,0,0,0,0,0,0,13625,13627,0,0,1,0,0
13627,Agnes Helmet +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,14458,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,108,108,0,0,0,0,0,0,13626,13628,0,0,1,0,0
13628,Agnes Helmet +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,14458,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,119,119,0,0,0,0,0,0,13627,13629,0,0,1,0,0
13629,Agnes Helmet +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,14458,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,133,133,0,0,0,0,0,0,13628,0,0,0,1,0,0
1713,Cun Deva Helmet,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4180,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,13631,0,0,1,0,0
13631,Cun Deva Helmet +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4181,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,86,0,0,0,0,0,0,1713,13632,0,0,1,0,0
13632,Cun Deva Helmet +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4182,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,89,89,0,0,0,0,0,0,13631,13633,0,0,1,0,0
13633,Cun Deva Helmet +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4183,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,93,93,0,0,0,0,0,0,13632,13634,0,0,1,0,0
13634,Cun Deva Helmet +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4184,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,98,98,0,0,0,0,0,0,13633,13635,0,0,1,0,0
13635,Cun Deva Helmet +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4185,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,104,104,0,0,0,0,0,0,13634,13636,0,0,1,0,0
13636,Cun Deva Helmet +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4186,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,113,113,0,0,0,0,0,0,13635,13637,0,0,1,0,0
13637,Cun Deva Helmet +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4187,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,123,123,0,0,0,0,0,0,13636,13638,0,0,1,0,0
13638,Cun Deva Helmet +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4188,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,134,134,0,0,0,0,0,0,13637,13639,0,0,1,0,0
13639,Cun Deva Helmet +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,22865,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4189,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,149,149,0,0,0,0,0,0,13638,0,0,0,1,0,0
1714,Terra Deva Helmet,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4190,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,13641,0,0,1,0,0
13641,Terra Deva Helmet +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4191,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,87,0,0,0,0,0,0,1714,13642,0,0,1,0,0
13642,Terra Deva Helmet +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4192,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,90,90,0,0,0,0,0,0,13641,13643,0,0,1,0,0
13643,Terra Deva Helmet +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4193,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,94,94,0,0,0,0,0,0,13642,13644,0,0,1,0,0
13644,Terra Deva Helmet +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4194,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,99,99,0,0,0,0,0,0,13643,13645,0,0,1,0,0
13645,Terra Deva Helmet +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4195,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,105,105,0,0,0,0,0,0,13644,13646,0,0,1,0,0
13646,Terra Deva Helmet +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4196,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,114,114,0,0,0,0,0,0,13645,13647,0,0,1,0,0
13647,Terra Deva Helmet +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4197,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,124,124,0,0,0,0,0,0,13646,13648,0,0,1,0,0
13648,Terra Deva Helmet +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4198,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,135,135,0,0,0,0,0,0,13647,13649,0,0,1,0,0
13649,Terra Deva Helmet +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,24112,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4199,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,150,150,0,0,0,0,0,0,13648,0,0,0,1,0,0
1715,Osterra Helmet,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,13671,0,0,1,0,0
13671,Osterra Helmet +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115,115,0,0,0,0,0,0,1715,13672,0,0,1,0,0
13672,Osterra Helmet +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,118,118,0,0,0,0,0,0,13671,13673,0,0,1,0,0
13673,Osterra Helmet +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,122,122,0,0,0,0,0,0,13672,13674,0,0,1,0,0
13674,Osterra Helmet +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,130,130,0,0,0,0,0,0,13673,13675,0,0,1,0,0
13675,Osterra Helmet +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,140,140,0,0,0,0,0,0,13674,13676,0,0,1,0,0
13676,Osterra Helmet +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,153,153,0,0,0,0,0,0,13675,13677,0,0,1,0,0
13677,Osterra Helmet +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,168,168,0,0,0,0,0,0,13676,13678,0,0,1,0,0
13678,Osterra Helmet +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,186,186,0,0,0,0,0,0,13677,13679,0,0,1,0,0
13679,Osterra Helmet +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,55192,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4209,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,215,215,0,0,0,0,0,0,13678,0,0,0,1,0,0
1716,Incar Venus Helmet,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4210,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,0,0,0,0,0,0,0,13701,0,0,1,0,0
13701,Incar Venus Helmet +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4211,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,224,224,0,0,0,0,0,0,1716,13702,0,0,1,0,0
13702,Incar Venus Helmet +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4212,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,224,224,0,0,0,0,0,0,13701,13703,0,0,1,0,0
13703,Incar Venus Helmet +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4213,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,224,224,0,0,0,0,0,0,13702,13704,0,0,1,0,0
13704,Incar Venus Helmet +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4214,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,224,224,0,0,0,0,0,0,13703,13705,0,0,1,0,0
13705,Incar Venus Helmet +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4215,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,224,224,0,0,0,0,0,0,13704,13706,0,0,1,0,0
13706,Incar Venus Helmet +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4216,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,224,224,0,0,0,0,0,0,13705,13707,0,0,1,0,0
13707,Incar Venus Helmet +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4217,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,224,224,0,0,0,0,0,0,13706,13708,0,0,1,0,0
13708,Incar Venus Helmet +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4218,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,224,224,0,0,0,0,0,0,13707,13709,0,0,1,0,0
13709,Incar Venus Helmet +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,1,13,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4219,1,1,0,0,0,25,25,25,25,0,0,0,0,0,96,1200,8,1000,16,600,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,224,224,0,0,0,0,0,0,13708,0,0,0,1,0,0
1717,Sadalvari Gloves,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4220,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,13711,0,0,1,0,0
13711,Sadalvari +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4221,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245,245,0,0,0,0,0,0,1717,13712,0,0,1,0,0
13712,Sadalvari +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4222,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,245,245,0,0,0,0,0,0,13711,13713,0,0,1,0,0
13713,Sadalvari +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4223,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,245,245,0,0,0,0,0,0,13712,13714,0,0,1,0,0
13714,Sadalvari +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4224,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,245,245,0,0,0,0,0,0,13713,13715,0,0,1,0,0
13715,Sadalvari +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4225,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,245,245,0,0,0,0,0,0,13714,13716,0,0,1,0,0
13716,Sadalvari +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4226,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,245,245,0,0,0,0,0,0,13715,13717,0,0,1,0,0
13717,Sadalvari +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4227,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,245,245,0,0,0,0,0,0,13716,13718,0,0,1,0,0
13718,Sadalvari +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4228,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,245,245,0,0,0,0,0,0,13717,13719,0,0,1,0,0
13719,Sadalvari +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4229,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,680,89,115,49,1,61,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,245,245,0,0,0,0,0,0,13718,0,0,0,1,0,0
1718,Sadalmerique,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4230,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,270,0,0,0,0,0,0,0,13721,0,0,1,0,0
13721,Sadalmerique +1,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4231,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,270,270,0,0,0,0,0,0,1718,13722,0,0,1,0,0
13722,Sadalmerique +2,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4232,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,270,270,0,0,0,0,0,0,13721,13723,0,0,1,0,0
13723,Sadalmerique +3,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4233,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,270,270,0,0,0,0,0,0,13722,13724,0,0,1,0,0
13724,Sadalmerique +4,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4234,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,270,270,0,0,0,0,0,0,13723,13725,0,0,1,0,0
13725,Sadalmerique +5,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4235,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,270,270,0,0,0,0,0,0,13724,13726,0,0,1,0,0
13726,Sadalmerique +6,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4236,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,270,270,0,0,0,0,0,0,13725,13727,0,0,1,0,0
13727,Sadalmerique +7,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4237,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,270,270,0,0,0,0,0,0,13726,13728,0,0,1,0,0
13728,Sadalmerique +8,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4238,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,270,270,0,0,0,0,0,0,13727,13729,0,0,1,0,0
13729,Sadalmerique +9,3,5,0,0,1280,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,110,65474,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4239,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,820,89,136,49,1,61,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,270,270,0,0,0,0,0,0,13728,0,0,0,1,0,0
1741,Valkyrie Boots,3,5,3,0,1283,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,4300,2,2,0,0,1,1,0,0,15,35,50,3,2,1,4240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,14091,0,0,1,0,0
