DwInfoIndex,DwExploreRange,DwSight,DwPersuitRange,DwAvoidRange,DwExploreStandDelay,DwExploreMoveDelay,DwStandDelay,DwMoveDelay,DwFollowMyMasterRange,DwStopMasterNear,DwWarpMyMasterRange,DwCallTeamPossibelHP,DwCallTeamCount,DwBlockNFirstAttack,dwCallTeamCell,dwFollowTarget,dwSpecialAttackStartHP,dwSpecialMeleeAttackRate,dwSpecialRangeAttackRate,DwPowerAttacjStartHP,dwPowerMeleeAttackProbable,dwPowerRangeAttackProbable,DwUnderAttackAggro,DwMeleeAttackRangeInAggro,DwRangeAttackRangeInAggro,DwSightInAggro,DwDefeatAggro,DwBlockedAggro,DwSlideAggro,DwHealAggro,DwMasterUnderAttackAggro,DwMasterDefeatAggro,DwMasterBlockingAggro,DwMasterSlideAggro,DwCOmplusionUnderAttackAggro,dwMaxSummonsMonsterCount,dwReSummonsMonsterTick,dwMaxSummonsMonsterRange,dwSummonsStartPcCount,PatternType
3011,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3012,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3013,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3014,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3015,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3016,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3017,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3018,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3019,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3020,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3021,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,50,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,2,30000,5,1,1
3022,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,15,3500,20,1,1
3023,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3024,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3025,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3026,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3027,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3028,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3029,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3030,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3031,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3032,0,48,50,0,2000,2000,1200,1000,0,0,0,50,3,0,4,25,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3033,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3034,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3035,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
3036,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3037,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3038,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3050,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3051,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3052,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3053,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3054,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3055,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3056,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3057,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3058,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3059,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3060,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3061,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3062,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3063,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3064,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3065,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3066,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,30,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3067,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3068,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3069,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3070,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3071,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,50,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,2,30000,5,1,1
3072,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,15,3000,20,1,1
3073,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,35,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3074,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3075,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3076,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3077,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3078,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3079,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3080,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3081,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3082,0,48,50,0,2000,2000,1200,1000,0,0,0,50,3,0,4,25,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3083,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3084,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3085,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
3086,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3087,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3088,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3100,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3101,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3102,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3103,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3104,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3105,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3106,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3107,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3108,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3109,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3110,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3111,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3112,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3113,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3114,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3115,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3116,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,35,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3117,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3118,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3119,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3120,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3121,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,50,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,2,30000,5,1,1
3122,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,20,3000,20,1,1
3123,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,100,35,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3124,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3125,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3126,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3127,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3128,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3129,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3130,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3131,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3132,0,48,50,0,2000,2000,1200,1000,0,0,0,50,3,0,4,25,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3133,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3134,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3135,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,100,0,30,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
3136,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3137,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3138,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3150,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3151,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3152,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3153,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3154,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3155,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3156,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3157,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3158,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3159,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3160,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3161,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3162,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3163,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3164,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3165,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3166,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,35,0,100,40,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3167,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3168,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,30,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3169,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3170,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,100,35,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3171,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,50,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,2,30000,5,1,1
3172,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,20,2500,20,1,1
3173,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,100,35,0,100,35,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3174,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3175,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3176,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3177,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3178,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3179,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3180,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,100,0,30,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3181,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,5,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3182,0,48,50,0,2000,2000,1200,1000,0,0,0,50,3,0,4,25,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3183,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,30,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3184,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3185,4,48,50,6,2000,2000,1200,1000,0,0,0,0,0,0,4,6,0,0,0,100,0,30,7,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,1
3186,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3187,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3188,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3200,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3201,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3202,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3203,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3204,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3205,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3206,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3207,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3208,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
3209,4,48,50,6,2000,2000,1200,1000,0,0,0,50,3,0,4,6,0,0,0,0,0,0,18,10,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,1
